filename,file_size_kb,image_shape,laplacian_variance,edge_density,blur_detected,blur_intensity,local_variance,high_freq_ratio,noise_reduction_detected,smoothness_score,rms_contrast,dynamic_range,bimodal_score,enhancement_detected,contrast_score,overall_preprocessing_score
001-Copy-2-_jpg.rf.35eb70109ecc4cf78bef8d999d7211ee.jpg,234.0732421875,"(938, 668, 3)",24970.372344962627,0.2113555405181109,False,0,1452.8256,0.19624926388874112,False,0,84.74245677129782,255,1,True,1.0,0.3333333333333333
001-Copy-2-_jpg.rf.73899483eef7aa28d7ebd9dc0746cdc1.jpg,149.4326171875,"(1146, 817, 3)",8688.746606257517,0.09273167699475159,False,0,1053.2723,0.1033901522584069,False,0,49.58252555871369,255,0,True,0.6197815694839212,0.20659385649464038
001-Copy-2-_jpg.rf.782b5c0352102bbc32dc35b9f9d63a9c.jpg,335.8984375,"(1086, 774, 3)",28401.967125608444,0.21464992552619433,False,0,1792.9814,0.19330023148005698,False,0,93.0892444284548,255,1,True,1.0,0.3333333333333333
002-Copy-2-_jpg.rf.7079d36ca4da494b9a2560b4cd3162b5.jpg,330.51171875,"(1092, 778, 3)",27642.34968511058,0.21675400435040537,False,0,1626.3158,0.20100771447616736,False,0,75.96089845638916,255,1,True,0.9495112307048645,0.3165037435682882
002-Copy-2-_jpg.rf.7252914a605ac1b108ef800a543c26ee.jpg,229.708984375,"(984, 702, 3)",17342.636717431036,0.1800662451068955,False,0,1242.5728,0.1740074276332057,False,0,90.43390144879703,255,1,True,1.0,0.3333333333333333
002-Copy-2-_jpg.rf.ef6560819ce4be1d9b32e8c27819483b.jpg,149.603515625,"(1146, 817, 3)",8712.583225993878,0.092847026857293,False,0,1057.4498,0.10356152488590564,False,0,49.39695932085039,255,0,True,0.6174619915106299,0.2058206638368766
004-Copy-2-_jpg.rf.2bbb249e4ff2b3cf295a76aa88a0dc08.jpg,149.5341796875,"(1146, 817, 3)",8794.029480434314,0.09358078014957032,False,0,1061.203,0.10447463594145891,False,0,48.55880059144595,255,0,True,0.6069850073930744,0.20232833579769147
004-Copy-2-_jpg.rf.894f0db5590e30ae5ba5c536cc3dc581.jpg,253.8037109375,"(938, 668, 3)",29560.576319867294,0.23241736143916858,False,0,1752.7208,0.20189401803506277,False,0,82.54972541092052,255,1,True,1.0,0.3333333333333333
004-Copy-2-_jpg.rf.edbbb73c7cde0152b47892d7af7866bc.jpg,306.7373046875,"(1080, 770, 3)",24795.350375246275,0.20596320346320346,False,0,1417.3856,0.19949609061941742,False,0,93.15346162479189,255,1,True,1.0,0.3333333333333333
005-Copy-2-_jpg.rf.4308da94c602e27b88e2706c41bb7481.jpg,280.6318359375,"(1044, 744, 3)",21605.88131907425,0.19809047089358547,False,0,1446.4155,0.18541230873429665,False,0,82.6334112458258,255,1,True,1.0,0.3333333333333333
005-Copy-2-_jpg.rf.a7b12d2ebe61f56c551fd89d3d572fb1.jpg,172.375,"(872, 622, 3)",16632.682989101173,0.18116500486740023,False,0,1126.3308,0.17870263355488747,False,0,80.33471319859943,255,1,True,1.0,0.3333333333333333
005-Copy-2-_jpg.rf.c5b2c848055ce8aef64fc429bd0da46c.jpg,149.55078125,"(1146, 817, 3)",8786.39345624502,0.09348785942696751,False,0,1061.8157,0.10447277726915065,False,0,48.681341227749215,255,0,True,0.6085167653468652,0.20283892178228838
006-Copy-2-_jpg.rf.2190778e278511c450589c4b7b106de0.jpg,149.466796875,"(1146, 817, 3)",8762.411017193537,0.09324647915905677,False,0,1058.542,0.10421590326533664,False,0,48.77163345483994,255,0,True,0.6096454181854993,0.20321513939516644
006-Copy-2-_jpg.rf.7b10f1174e0ac3ebb701ee9e10617bcd.jpg,208.7041015625,"(1036, 738, 3)",12157.648295356135,0.1597647298866811,False,0,846.0807,0.1721341760107497,False,0,88.28687125528116,255,1,True,1.0,0.3333333333333333
006-Copy-2-_jpg.rf.987b02599683402cf0175e657aded1d6.jpg,296.123046875,"(1116, 796, 3)",18815.91264545912,0.17752066785540607,False,0,1289.2616,0.18199636997210733,False,0,86.04074867783,255,1,True,1.0,0.3333333333333333
008-Copy-2-_jpg.rf.20c72d2af45269f68864f55651784ec9.jpg,200.9404296875,"(902, 642, 3)",18736.665033461777,0.19710784618466407,False,0,1325.1698,0.17807856792036675,False,0,85.79480599744876,255,1,True,1.0,0.3333333333333333
008-Copy-2-_jpg.rf.42d1aceea072e76f93ec4f48462ebd49.jpg,149.4521484375,"(1146, 817, 3)",8731.058230319497,0.0930916112880521,False,0,1057.1345,0.10385396590199306,False,0,48.986234691299934,255,0,True,0.6123279336412492,0.20410931121374973
008-Copy-2-_jpg.rf.b6895eba8888dd26a27fdc18fc68911b.jpg,229.8994140625,"(1024, 730, 3)",15220.106650208743,0.17714308647260274,False,0,1102.7153,0.17522521121767592,False,0,66.05587044287569,255,1,True,0.8256983805359461,0.27523279351198204
010-Copy-2-_jpg.rf.489840dd37669afe8d07d41ad7ff96bc.jpg,195.01953125,"(880, 626, 3)",19841.134782350295,0.2032620534417659,False,0,1353.5944,0.18186194063910743,False,0,75.42514043962495,255,1,True,0.942814255495312,0.3142714184984373
010-Copy-2-_jpg.rf.92dc60f514dadc4b62c0b415cd7c3103.jpg,149.4931640625,"(1146, 817, 3)",8751.951640638184,0.09317598757639259,False,0,1058.3616,0.10405926629879032,False,0,48.970448856937125,255,0,True,0.612130610711714,0.20404353690390467
